text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"For the last two weeks, that bug has been seen more than a milder strain that was most common earlier this winter.… https://t.co/CIDGWeTV2a",FALSE,0,NA,2019-03-08T20:00:03Z,TRUE,NA,1104109543167008768,NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>",KMVTNews,0,FALSE,FALSE,NA,NA
"La #Influenza se transmite cuando un enfermo tose, estornuda o habla y alguien respira el aire contaminado #Vacúnate https://t.co/i7N3xxBHJW",FALSE,0,NA,2019-03-08T20:00:00Z,FALSE,NA,1104109531443806208,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",saludjalisco,0,FALSE,FALSE,NA,NA
"Llama Secretaría de Salud a no bajar la guardia contra la #influenza

* Ante la presencia de síntomas recomienda ac… https://t.co/NeGbN3ZCTP",FALSE,1,NA,2019-03-08T19:57:36Z,TRUE,NA,1104108930236665859,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SSM_Morelos,1,FALSE,FALSE,NA,NA
The amount of influenza positive people I’ve seen today is ridiculous.,FALSE,0,NA,2019-03-08T19:57:23Z,FALSE,NA,1104108874603380736,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MykaShailey,0,FALSE,FALSE,NA,NA
@gerryreinhardt Sie droht mit ihrer Influenza knallhart dem TCS die Geschäftsgrundlage zu entziehen.,FALSE,0,gerryreinhardt,2019-03-08T19:53:55Z,FALSE,1103887214876872705,1104108001907085313,25079678,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",volltexter,0,FALSE,FALSE,NA,NA
Nice review on the differences in #immunereaction of #infection with / #vaccination against #Influenza. #immunity… https://t.co/O2orUambXq,FALSE,0,NA,2019-03-08T19:52:19Z,TRUE,NA,1104107600243838977,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",femkemirjam,0,FALSE,FALSE,NA,NA
Today my friend passed away from pneumonia and about a couple weeks ago someone else I know died of influenza. The… https://t.co/t5wibi7vox,FALSE,0,NA,2019-03-08T19:52:16Z,TRUE,NA,1104107586658488322,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BritishSoldie14,0,FALSE,FALSE,NA,NA
I can vouch for this as one of my own kiddos (who got the flu shot) has Influenza!! https://t.co/Cbcx1UvznT,FALSE,0,NA,2019-03-08T19:50:27Z,FALSE,NA,1104107127851966464,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RNinja2021,0,FALSE,FALSE,NA,NA
@badmanteas Influenza Teas!! Let's take over Twitter😄,FALSE,0,badmanteas,2019-03-08T19:49:08Z,FALSE,1104095084918779905,1104106797927972865,361722547,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",harliiy_berry,0,FALSE,FALSE,NA,NA
@_HoseokNess_ sono una cattiva influenza,FALSE,1,_HoseokNess_,2019-03-08T19:47:21Z,FALSE,1103785047855898629,1104106347929452544,3495340048,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Y00NY00NGS,0,FALSE,FALSE,NA,NA
"Nico, Secondo me subisci l’influenza ironica belliciniana, non credi? “T. Herron, cüi pé sotta El tavöl”#GOLFTV",FALSE,1,NA,2019-03-08T19:46:56Z,FALSE,NA,1104106242442584064,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pf281052,0,FALSE,FALSE,NA,NA
Today's brunch spread passionately exhibits cross-contaminated sushi with a side of delectable influenza!,FALSE,0,NA,2019-03-08T19:44:22Z,FALSE,NA,1104105599158157313,NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>",evkdailymenu,0,FALSE,FALSE,NA,NA
@tpwky @epidemicerin @theedubs would you say Norovirus is covered under the Flu(h1n1)? Or would you consider doing… https://t.co/6nDyFOo5aX,FALSE,0,tpwky,2019-03-08T19:42:39Z,TRUE,NA,1104105164271685632,917037934401982465,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EDGAurora,0,FALSE,FALSE,NA,NA
IFNAlpha1 antisense RNA represses human influenza A virus growth in a guinea pig system.: We reported a natural ant… https://t.co/1w4vFr7y4x,FALSE,0,NA,2019-03-08T19:41:05Z,TRUE,NA,1104104771252678656,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",SwineFluFlash,0,FALSE,FALSE,NA,NA
Elderberry for influenza. https://t.co/zQgCW7NjfZ https://t.co/QkDiUooNHo,FALSE,0,NA,2019-03-08T19:41:04Z,FALSE,NA,1104104767616217088,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",SwineFluFlash,0,FALSE,FALSE,NA,NA
Willingness to receive influenza vaccination during pregnancy and associated factors among pregnant women in Taiwan… https://t.co/ya5LdNQaRo,FALSE,0,NA,2019-03-08T19:41:04Z,TRUE,NA,1104104766940934145,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Obstetrics_Bio,0,FALSE,FALSE,NA,NA
"In the final weeks of winter, we are still seeing influenza activity in Douglas County, and we encourage people to… https://t.co/V1L9uVltCV",FALSE,0,NA,2019-03-08T19:40:22Z,TRUE,NA,1104104592047071234,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",LDCHEALTH,1,FALSE,FALSE,NA,NA
A new study shows that vaccination with a weakened strain of salmonella not only protects against typhoid fever but… https://t.co/6pyegWGDYz,FALSE,2,NA,2019-03-08T19:40:07Z,TRUE,NA,1104104527920279553,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",PHIdotorg,3,FALSE,FALSE,NA,NA
"Ya me puse la vacuna de la influenza acá en pantipink, la sociedad no se extinguirá por mi culpa amigos, aunque si deberíamos :v",FALSE,0,NA,2019-03-08T19:37:12Z,FALSE,NA,1104103796253360129,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lcortes_,0,FALSE,FALSE,NA,NA
"#BREAKING!! The US government is allowed to to experiment with the #SpanishFlu known as #H1N1 influenza virus!!! 
Y… https://t.co/sgfIQUwPoQ",FALSE,0,NA,2019-03-08T19:36:29Z,TRUE,NA,1104103615101206528,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LeeGolden6,0,FALSE,FALSE,NA,NA
@cupton1 @CDCgov These are CDC data for the US. PHAC's FluWatch comes out Friday's too. https://t.co/95uHdPCBMN,FALSE,0,cupton1,2019-03-08T19:34:43Z,FALSE,1104100911801163776,1104103168043036672,15249699,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HelenBranswell,0,FALSE,FALSE,NA,NA
@pablolmoran Son influensers porque tienen influenza,FALSE,2,pablolmoran,2019-03-08T19:32:00Z,FALSE,1104086873948020739,1104102485239590912,50159098,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",f2_breaker,0,FALSE,FALSE,NA,NA
"@CottarelliCPI Che lo spread lo influenza la BCE, Carletto ... appena annunciato LTRO sticazzi dello spread",FALSE,3,CottarelliCPI,2019-03-08T19:31:54Z,FALSE,1104066750138773506,1104102461554462721,940499085886480384,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",marcyo_m,1,FALSE,FALSE,NA,NA
"FluView, CDC's weekly influenza surveillance report, for Feb 24-March 2: https://t.co/9vWSL9iNff https://t.co/SODYkXF0AV",FALSE,0,NA,2019-03-08T19:30:09Z,FALSE,NA,1104102021601394688,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",HHQI,0,FALSE,FALSE,NA,NA
Over half my school is sick with Influenza A. The number of students leaving class is also increasing. But not me. #StrongImmuneSystem,FALSE,0,NA,2019-03-08T19:27:04Z,FALSE,NA,1104101245558640640,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",stann_loona_,0,FALSE,FALSE,NA,NA
"Clinical Practice Guidelines by the Infectious Diseases Society of America: 2018 Update on Diagnosis, Treatment, Ch… https://t.co/HAltjk4hos",FALSE,1,NA,2019-03-08T19:25:40Z,TRUE,NA,1104100893270704130,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alirri,0,FALSE,FALSE,NA,NA
"Una de mis jefas tuvo influenza y hoy volvió, y la neta está súper flaca, casí me le pego un rato 😂😂",FALSE,1,NA,2019-03-08T19:24:52Z,FALSE,NA,1104100689129529344,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lindamgallardoa,0,FALSE,FALSE,NA,NA
"Flu may have peaked, but experts eye jump in nastier strain 
-https://t.co/XtynQuZ1AK
- The Western Journal
WJ Wire… https://t.co/s9CdpRmRg1",FALSE,0,NA,2019-03-08T19:24:48Z,TRUE,NA,1104100673589788672,NA,"<a href=""http://fullmagazine.us/"" rel=""nofollow"">FullMagazine</a>",FullMagazineUS,0,FALSE,FALSE,NA,NA
A guinea pig gene with antiviral activity against human influenza virus infection.: We previously reported a natura… https://t.co/VHKbG9VQah,FALSE,0,NA,2019-03-08T19:22:40Z,TRUE,NA,1104100135703724032,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",BioinformaticsB,0,FALSE,FALSE,NA,NA
"Sono a letto con influenza: 
Rai1 servizio subdolo contro il governo
Rai2 non pervenuto
Rai3 blob di sguincio contr… https://t.co/KRMTQdBdnT",FALSE,2,NA,2019-03-08T19:21:15Z,TRUE,NA,1104099781104816128,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",federicasalvi3,0,FALSE,FALSE,NA,NA
"@anag_g Ana, de donde sacas que es más seguro que tener influenza? Me impresiona bastante que afirmen con tanta seg… https://t.co/N3KQ5D339m",FALSE,0,anag_g,2019-03-08T19:20:23Z,TRUE,1103723965195812864,1104099562032168962,125238940,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",La_Montealegre,0,FALSE,FALSE,NA,NA
Development and evaluation of a CELISA for rapid detection of antibody to AIV H7.: Since 2013 the H7 subtype avian… https://t.co/yi10rqzK4b,FALSE,0,NA,2019-03-08T19:20:05Z,TRUE,NA,1104099486740099073,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",AntibodyNews,0,FALSE,FALSE,NA,NA
"#Vaccination differences among U.S. adults by their self-identified sexual orientation, National Health Interview S… https://t.co/4Sefas0lph",FALSE,0,NA,2019-03-08T19:18:44Z,TRUE,NA,1104099146552741888,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Hlth_Literacy,0,FALSE,FALSE,NA,NA
Influenza,FALSE,0,NA,2019-03-08T19:17:21Z,FALSE,NA,1104098797947445249,NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>",HourlyDeath,0,FALSE,FALSE,NA,NA
Learn more about @AbtAssociates' work and impact on the understanding of flu and flu vaccines:… https://t.co/WH4ne7JCic,FALSE,1,NA,2019-03-08T19:17:05Z,TRUE,NA,1104098730603622401,NA,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>",MainePHA,1,FALSE,FALSE,NA,NA
"@sibelschick Es wirkt schon reichloch bescheuert, wenn man sowas hinauspustet und dann ""männerhassende Influencerin… https://t.co/arPIU8gNWu",FALSE,0,sibelschick,2019-03-08T19:16:32Z,TRUE,1103936106876137473,1104098592573349889,187655459,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",peterschaeferac,0,FALSE,FALSE,NA,NA
Bacterial Outer Membrane Vesicles Provide BroadSpectrum Protection against Influenza Virus Infection via Recruitmen… https://t.co/ADXgjcHqKF,FALSE,0,NA,2019-03-08T19:15:11Z,TRUE,NA,1104098252918468608,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",HIV_AIDS_Bio,0,FALSE,FALSE,NA,NA
"Una settimana terribile tra scadenze, influenza, cambio committenza. Venerdì sera, torno a casa sfatto per godermi… https://t.co/6F7VFvdVyL",FALSE,6,NA,2019-03-08T19:15:04Z,TRUE,NA,1104098225341034496,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",maxnocaster,0,FALSE,FALSE,NA,NA
@keira_blackwood I got kicked on my butt by Strains A &amp; B of Influenza and then pneumonia on top of that.  In the h… https://t.co/XzbPQBUJMi,FALSE,0,keira_blackwood,2019-03-08T19:08:51Z,TRUE,1103659733364424704,1104096660010004480,4760509695,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",keeperbookshelf,0,FALSE,FALSE,NA,NA
A pill to banish influenza in the works as scientists invent drug mimicking the immune system… https://t.co/4x9HBfMXLj,FALSE,0,NA,2019-03-08T19:05:32Z,TRUE,NA,1104095825460891649,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",Dailynewsapr,0,FALSE,FALSE,NA,NA
El Senasa alerta por brote de influenza equina en el país https://t.co/fWOUE3xycu,FALSE,0,NA,2019-03-08T19:04:20Z,FALSE,NA,1104095522640543744,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",HlaCeci,0,FALSE,FALSE,NA,NA
Che poi avevo questo strano dolore alle gambe già da un paio di giorni ma io prendo l’influenza molto raramente qui… https://t.co/SHQXQxYNUH,FALSE,1,perrienroses,2019-03-08T19:02:54Z,TRUE,1104094672299929600,1104095164048519175,93661165,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",perrienroses,0,FALSE,FALSE,NA,NA
"@RandomCran para la influenza es muy buena el agua de coco, aqui en honduras es una de las principales recomendaciones de los medicos",FALSE,0,RandomCran,2019-03-08T19:02:46Z,FALSE,1104087517811204096,1104095130775183361,47820439,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DayniDeMartinez,0,FALSE,FALSE,NA,NA
1k followers since 2011! I guess I'm an influenza now. Lmfao!!,FALSE,1,NA,2019-03-08T19:02:35Z,FALSE,NA,1104095084918779905,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",badmanteas,0,FALSE,FALSE,NA,NA
"Oggi a “La vita in diretta” parlando dei cibi utili durante l’influenza stagionale.
•••
#salute #nutrizione… https://t.co/Iq91zH7DSi",FALSE,1,NA,2019-03-08T19:01:47Z,TRUE,NA,1104094882791022592,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",dietaitaliana,0,FALSE,FALSE,12.5,41.9
A pill to banish influenza in the works as scientists invent drug mimicking the immune system… https://t.co/W9TyZ7Aau5,FALSE,0,NA,2019-03-08T19:01:25Z,TRUE,NA,1104094791292338176,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",wilsonjmashaka,0,FALSE,FALSE,NA,NA
@Alessia69460452 @Anto6716 @nottediagosto Ma anche lei ha molti followers ma a seguirla veramente sono sempre le st… https://t.co/5HK5RlAln7,FALSE,1,Alessia69460452,2019-03-08T19:01:09Z,TRUE,1104093394459082754,1104094720739950593,985560587773120514,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",estela_azul,0,FALSE,FALSE,NA,NA
La doctora ya le dijo a mi mamá que tengo influenza y sigue sin creerme que me siento mal porque como siempre me po… https://t.co/MCbmElK99D,FALSE,0,NA,2019-03-08T19:00:56Z,TRUE,NA,1104094667564560384,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nomedicenMaria,0,FALSE,FALSE,NA,NA
"Now you can participate in the #seattleflustudy from home because we are now launching the Flu@home Research Study,… https://t.co/r6A976eUjw",FALSE,1,NA,2019-03-08T19:00:00Z,TRUE,NA,1104094431550922752,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",BrotmanBaty,1,FALSE,FALSE,NA,NA
"@TheJarlequin The estimated AVERAGE total economic burden of influenza is $11.2 billion each year, including the co… https://t.co/3J3ZOmJuk5",FALSE,1,TheJarlequin,2019-03-08T18:59:36Z,TRUE,1104086801097125889,1104094333463080962,995030871651602440,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PublicHealthUMN,0,FALSE,FALSE,NA,NA
"Prima Salvini era per il NO , Notav ,ora che subisce l’influenza del mafioso ha cambiato ed e per il si .BISOGNA SP… https://t.co/nFf2xKY3GE",FALSE,0,NA,2019-03-08T18:59:00Z,TRUE,NA,1104094181142650880,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",patrinelli,0,FALSE,FALSE,NA,NA
Van 12 muertos por influenza en Morelos https://t.co/2mPPyBgn2i,FALSE,0,NA,2019-03-08T18:57:38Z,FALSE,NA,1104093837402742784,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",GuillermoCinta,0,FALSE,FALSE,NA,NA
"Sofia 2 is in the news! In case you missed it, @OUNightly showcased our Sofia 2 and the importance of #influenza te… https://t.co/39YSGknA2O",FALSE,0,NA,2019-03-08T18:57:28Z,TRUE,NA,1104093797179248640,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aimeeroseoc,0,FALSE,FALSE,NA,NA
"The Journal of @WPI recorded in its class notes that Wyman died 12/1918 ""of influenza, in London, where she had bee… https://t.co/HIRENGXQT4",FALSE,0,Worcester_Aud,2019-03-08T18:57:03Z,TRUE,1104093687645130752,1104093688450465792,1064630164783595521,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Worcester_Aud,1,FALSE,FALSE,NA,NA
"The William Ward Genealogy states that Norcross died 10/1918 at Camp Dix in #NJ: ""During the World War she held the… https://t.co/eqgfN4WK2o",FALSE,0,Worcester_Aud,2019-03-08T18:57:02Z,TRUE,1104093682167365632,1104093687645130752,1064630164783595521,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Worcester_Aud,0,FALSE,FALSE,NA,NA
"@rubio1950 @NightlyPolitics If he had been white from a prep school, he would have been entered in a pre trial inte… https://t.co/SkioCoDxCA",FALSE,0,rubio1950,2019-03-08T18:56:52Z,TRUE,1104092404565467136,1104093643374243847,17258856,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Sensei415,0,FALSE,FALSE,NA,NA
@xtxbxx @lauramcgradyx Marble and Influenza fighting over who has the better name https://t.co/cAg7H0yK1R,FALSE,1,xtxbxx,2019-03-08T18:52:55Z,FALSE,NA,1104092648472752134,822081188529668097,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AaronLeedham,0,FALSE,FALSE,NA,NA
Spotted! Our #flu bug is in action creating awareness for #influenza! https://t.co/lKOPDbTrF7,FALSE,0,NA,2019-03-08T18:52:53Z,FALSE,NA,1104092642902568960,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",QuidelDX,0,FALSE,FALSE,NA,NA
"@LiaCeli Ma perché devi mandare tuo figlio immunodepresso a scuola?
Se invece del morbillo si prende l'influenza, allora va bene?",FALSE,0,LiaCeli,2019-03-08T18:50:45Z,FALSE,1103388390022672384,1104092104563851264,252822331,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ValerioC1,0,FALSE,FALSE,NA,NA
"Sofia 2 is in the news! In case you missed it, @OUNightly showcased our Sofia 2 and the importance of #influenza te… https://t.co/W7fboXqIAf",FALSE,0,NA,2019-03-08T18:50:17Z,TRUE,NA,1104091985994895360,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",QuidelDX,1,FALSE,FALSE,NA,NA
"@OizaQueensday @Dungueli_Bonbon ""solo DNA"" mi sembra esagerato. Ha genitori e possibilmente altri parenti e conosce… https://t.co/vG196Equ2B",FALSE,0,OizaQueensday,2019-03-08T18:49:25Z,TRUE,1104077570331545600,1104091767299809288,890472864033492993,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AtiLeong,0,FALSE,FALSE,NA,NA
"@JuanGrvas Gracias, la suya también es muy útil:
 
""Vaccination remains the best way to protect against influenza a… https://t.co/z5VCcKUbjG",FALSE,1,JuanGrvas,2019-03-08T18:49:22Z,TRUE,1104088701888593920,1104091755295707137,833942719,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JodioJuanete,0,FALSE,FALSE,NA,NA
Update ECDC/WHO - Influenza activity was widespread in the European Region in week 9 - Influenza type A virus detec… https://t.co/W9LmkzqZNF,FALSE,0,NA,2019-03-08T18:49:10Z,TRUE,NA,1104091706553704448,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GertvanderHoek,0,FALSE,FALSE,NA,NA
A small-molecule fusion inhibitor of influenza virus is orally active in mice – Science Magazine… https://t.co/HDJnwJ4mmN,FALSE,0,NA,2019-03-08T18:48:43Z,TRUE,NA,1104091591835152384,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",WorldWeeklyNew2,0,FALSE,FALSE,NA,NA
"Reporta Salud 12 muertes y 113 casos por Influenza en el estado.
Llaman autoridades a la población vulnerable a apl… https://t.co/AOp8J40BPh",FALSE,1,NA,2019-03-08T18:47:26Z,TRUE,NA,1104091270895620096,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tlaorocio,1,FALSE,FALSE,NA,NA
"Dear @Gaughran4Senate it was a pleasure to attend yesterday’s Town Hall, I hope you reconsider your stance on SB299… https://t.co/5i6SULitqO",FALSE,2,NA,2019-03-08T18:47:07Z,TRUE,NA,1104091189156945925,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NICUBatman,0,FALSE,FALSE,NA,NA
Tennessee horses returning from out-of-state events test positive for equine influenza https://t.co/fmqyz2qffv,FALSE,1,NA,2019-03-08T18:43:25Z,FALSE,NA,1104090261179764738,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NC5,4,FALSE,FALSE,NA,NA
